Date,B1K,BHM,BMM,BMR,BMV,BMY,BND,BNQ,BO1,BOO,BQB,BTU,BTY,BXD,CFO,CIQ,CME,CPR,CQU,CTM,CYC,DBS,DCB,DDM,DHG,DID,DJN,DPI,DQV,DTM,DUY,DXO,DXZ,ENQ,EPX,EYT,FWO,GCV,GMU,GNH,GQI,HNH,HP1,HQU,IWO,JBH,JMV,JQM,KCI,KIY,MMD,NGH,NHS,NQM,NRH,OBC,ODN,OTU,PSH,PSJ,PTI,RBO,RCF,RVC,SFB,SID,SJP,SNE,TBS,TDH,TFL,THQ,THS,TIM,TLJ,TPM,TQL,TUP,TVO,TWX,TZE,UBI,UDM,UMT,UQN,UXF,WDY,XCD,XFT,XPS,XPX,XQM,YSP
2016-08-22,4.61,18.959999,15.65,5.87,7.4,5.66431,15.35,5.4,26.620001,23.85,9.03584,1.715,50.66,1.34,10.81,20.950001,6.61598,10.25,0.555936,8.72,12.74,13.34,73.120003,9.5,9.14,5.51,30.67,139.740005,10.11,107.699997,34.240002000000004,13.73,1.05613,76.33000200000001,4.82075,9.47,2.3852900000000004,9.57069,34.98,4.81,9.77,7.59,3.21283,5.34,4.973669999999999,5.84016,7.42,2.97,29.143499,22.33,14.43,23.67,2.28,2.72,79.400002,27.290001,23.77,4.58,5.48,15.09,7.44,3.43,9.95,2.67153,59.150002,74.510002,49.200001,9.14,1.61827,5.07,16.360001,4.9,5.92,23.389999,2.51,17.27,3.81,4.52,13.2544,8.29,7.55,4.97,11.6221,5.45,12.2327,11.03,3.32,29.969999,30.7656,8.654919999999999,24.1,28.935101,18.6
2016-08-23,4.64,19.18,15.91,5.75,7.32,5.72281,15.4,5.41,26.92,23.540001,9.17531,1.695,51.509998,1.35,10.75,21.08,6.7278,10.36,0.570695,9.06,12.92,13.31,73.849998,9.52,9.2,5.69,30.709999,140.869995,10.17,110.110001,33.689999,13.8,1.07578,77.029999,4.74528,9.55,2.3852900000000004,9.78082,35.650002,4.9,9.79,7.67,3.2228,5.33,5.02168,5.82992,7.46,3.01,29.5189,22.440001,14.55,24.299999,2.28,2.72,80.199997,27.59,23.969999,4.44,5.54,15.1,7.38,3.4,10.01,2.65167,59.669998,74.900002,49.049999,9.1,1.60356,5.06,16.41,4.92,5.97,23.299999,2.56,17.469998999999998,3.74,4.52,13.275,8.11,7.53,4.96,11.6808,5.49,12.4194,11.19,3.3,30.41,31.0147,8.16573,24.219999,28.8167,19.02
2016-08-24,4.63,18.93,15.87,5.7,8.25,5.75205,15.31,5.46,27.07,23.360001,9.21516,1.695,51.580002,1.36,10.85,21.42,6.44825,10.4,0.570695,9.07,12.89,13.32,74.459999,9.55,9.09,5.77,31.0,141.830002,10.15,110.5,33.93,13.7,1.07086,76.370003,4.73585,9.59,2.3852900000000004,9.70441,36.0,5.03,9.45,7.71,3.20285,5.33,5.01208,5.80943,7.41,2.99,29.7955,22.6,14.29,24.58,2.32,2.74,80.550003,27.889999,23.98,4.37,5.58,15.09,7.26,3.45,10.1,2.63181,58.939999,76.610001,49.82,8.91,1.54471,5.09,16.34,4.91,6.0,23.360001,2.55,17.32,3.66,4.54,13.2235,8.14,7.54,5.01,11.6613,5.3,12.2523,11.24,3.34,30.75,30.3386,7.94935,24.219999,29.0634,19.18
2016-08-25,4.61,18.75,15.69,5.53,8.9,5.7423,15.99,5.44,26.85,23.309999,9.47418,1.725,51.650002,1.37,10.71,21.030001,6.40166,10.32,0.541176,8.94,12.76,12.99,74.0,9.59,9.09,5.88,30.99,141.850006,9.92,109.410004,35.009998,13.7,1.07086,76.910004,4.70755,9.75,2.3852900000000004,9.6853,36.23,4.83,9.46,7.76,3.23278,5.42,5.1273,5.799180000000001,6.88,2.8,29.7362,22.51,14.18,24.360001,2.32,2.75,80.839996,27.68,23.34,4.16,5.46,14.79,7.02,3.36,9.96,2.62187,58.77,76.540001,49.099998,9.0,1.48587,5.14,16.26,4.95,6.04,23.290001,2.59,17.41,3.74,4.44,13.1823,8.11,7.54,5.03,11.5829,5.25,12.1344,11.29,3.38,30.360001,31.0716,7.497789999999999,25.17,29.468,19.110001
2016-08-26,4.6,18.809999,15.45,5.5,9.45,5.71306,16.379998999999998,5.47,26.67,23.200001,9.48414,1.73,51.32,1.395,10.71,20.879999,6.35507,10.34,0.541176,8.82,12.54,12.98,73.260002,9.17,9.0,5.84,30.639999,143.119995,9.85,109.050003,34.23,13.52,1.07086,76.379997,4.66981,9.72,2.3852900000000004,9.55158,37.34,4.88,9.19,7.72,3.25274,5.36,5.08889,5.788930000000001,6.65,2.82,30.0721,22.49,14.03,24.18,2.3,2.74,79.75,27.459999,23.34,4.28,5.39,14.86,6.91,3.35,9.86,2.61194,58.400002,75.980003,48.82,8.99,1.47606,5.06,15.99,4.92,6.04,23.0,2.57,17.32,3.75,4.48,13.1205,8.09,7.38,5.04,11.4752,5.3,12.1934,11.16,3.36,30.1,31.5485,7.460160000000001,24.9,29.2904,18.74
2016-08-29,4.43,18.75,15.18,5.45,9.3,5.67406,16.17,5.44,26.48,22.85,9.34467,1.725,51.349998,1.35,10.8,20.93,6.3178,10.29,0.541176,8.8,12.46,12.82,72.639999,9.69,9.03,5.88,30.67,142.53999299999998,9.89,108.669998,34.09,13.32,1.10034,76.379997,4.64151,9.64,2.17,9.55158,37.720001,4.89,9.34,7.6,3.25274,5.29,5.1177,5.76844,6.52,2.77,29.667101,22.23,13.88,23.780001,2.29,2.74,79.16999799999999,27.190001,22.530001,4.12,5.26,14.9,6.81,3.29,9.85,2.57222,57.889999,75.559998,48.52,9.05,1.37798,4.94,15.98,4.92,6.04,22.91,2.54,17.26,3.71,4.49,13.1617,7.97,7.34,5.03,11.3871,5.33,12.0165,11.22,3.33,29.83,30.5023,7.61068,24.709999,28.461399,18.879999
2016-08-30,4.41,18.709999,15.21,5.49,9.1,5.68381,16.07,5.43,26.540001,22.639999,9.31478,1.745,51.59,1.35,11.05,21.110001,6.21529,10.48,0.555936,8.8,12.38,12.9,72.900002,9.89,9.13,5.83,29.700001,141.850006,9.88,110.139999,34.189999,13.25,1.10034,77.0,4.66038,9.79,2.3,9.57069,37.099998,5.08,9.46,7.65,3.25274,5.32,5.031280000000001,5.70697,6.63,2.82,29.4991,22.23,13.78,23.879999,2.33,2.73,80.519997,27.24,22.969999,4.14,5.25,14.49,6.92,3.24,9.87,2.53249,58.790001,81.41999799999999,48.900002,8.96,1.37308,5.0,16.030001000000002,4.92,5.96,22.91,2.55,17.290001,3.65,4.5,13.1102,7.99,7.34,5.03,11.2696,5.29,11.82,11.22,3.33,29.65,30.623301,7.921130000000001,24.129999,28.5009,18.889999
2016-08-31,4.39,18.549999,15.1,5.4,9.24,5.40108,16.0,5.26,26.9,22.459999,9.2052,1.72,51.150002,1.33,10.98,20.43,6.15939,10.55,0.555936,8.69,12.32,12.86,71.809998,9.78,9.19,5.85,29.610001,140.899994,9.88,108.099998,33.950001,13.13,1.11016,75.690002,4.6226400000000005,9.72,2.18,9.69485,36.849998,4.9,9.29,7.59,3.20285,5.33,5.16571,5.69672,6.58,2.85,29.3312,21.690001,13.82,23.620001,2.32,2.69,80.699997,27.34,22.190001,4.05,5.26,14.76,6.72,3.24,9.92,2.52256,58.610001,82.970001,47.599998,8.97,1.29462,4.97,16.07,4.85,5.9,23.0,2.54,17.209999,3.65,4.44,13.0896,8.15,7.28,4.97,11.2207,5.26,11.9772,11.23,3.31,29.459999,30.2034,7.676539999999999,23.709999,28.2542,19.08
2016-09-01,4.4,18.620001,15.25,5.35,9.46,5.410830000000001,15.99,5.26,27.059999,22.290001,9.09561,1.705,51.450001,1.3,11.01,19.84,6.10348,10.53,0.5362560000000001,8.59,12.32,12.83,71.510002,9.61,8.98,5.82,29.0,142.029999,10.02,107.300003,33.869999,13.19,1.11016,74.470001,4.57547,9.7,2.14,9.73306,35.32,4.9,9.53,7.53,3.20285,5.33,5.1177,5.71721,6.33,2.8,29.0051,21.75,14.0,23.469999,2.29,2.74,81.290001,27.43,21.690001,4.01,5.09,14.41,6.655,3.27,9.88,2.51263,58.400002,83.660004,46.990002,8.98,1.2406700000000002,4.95,16.08,4.85,5.88,23.0,2.53,16.9,3.69,4.3,13.1411,8.0,7.28,4.97,11.2304,5.23,12.2917,11.41,3.27,29.5,30.267401,7.488389999999999,23.91,27.9778,19.030001
2016-09-02,4.41,18.58,15.08,5.31,9.63,5.410830000000001,15.84,5.24,26.84,22.23,9.00595,1.67,51.029999,1.375,10.82,19.85,6.01029,10.58,0.531337,8.46,12.14,12.6,70.910004,9.79,8.98,5.65,28.950001,138.479996,9.98,104.93,34.0,13.34,1.09543,74.0,4.66038,9.5,2.24,9.79037,35.689999,4.84,9.5,7.5,3.19287,5.22,5.0985,5.68647,6.24,2.75,28.639601000000003,21.370001,13.85,23.1,2.23,2.71,80.610001,27.139999,22.360001,4.08,5.19,14.3,6.69,3.26,9.83,2.42325,57.139999,81.309998,47.41,8.8,1.29462,4.89,16.139999,4.79,5.85,22.530001,2.5,16.969998999999998,3.64,4.3,13.0793,8.1,7.12,4.97,11.0444,5.12,12.105,11.31,3.24,29.17,30.1749,7.5072,23.98,27.711399,19.07
2016-09-05,4.4,18.549999,14.79,5.35,9.89,5.1476,16.25,5.36,27.25,22.16,9.0458,1.69,51.700001,1.49,10.85,20.34,6.04757,10.62,0.546096,8.5,12.15,12.69,72.309998,9.75,9.3,5.63,29.32,139.320007,10.17,104.919998,33.889999,13.4,1.10525,74.199997,4.73585,9.65,2.39,9.87634,35.52,5.02,9.6,7.57,3.19287,5.2,5.1273,5.7582,6.3,2.77,28.8866,21.77,14.23,23.42,2.24,2.74,82.139999,27.620001,23.07,4.25,5.25,14.31,6.63,3.28,9.86,2.37359,57.73,81.050003,48.099998,8.86,1.34856,4.9,16.120001000000002,4.83,5.82,22.5,2.41,16.860001,3.75,4.43,13.275,8.16,7.06,4.95,10.9955,5.15,12.1541,11.2,3.27,29.67,30.317301,7.6295,24.049999,28.1357,19.08
2016-09-06,4.35,18.18,14.82,5.43,9.36,5.22559,15.92,5.44,27.24,22.49,9.1255,1.665,51.279999,1.44,10.55,20.559999,5.97302,10.79,0.541176,8.66,12.13,12.54,71.760002,9.75,9.25,5.6,29.17,139.100006,10.18,103.389999,33.889999,13.46,1.10034,73.540001,4.76415,9.52,2.37,9.92409,35.630001,5.17,9.46,7.51,3.20285,5.15,5.1177,5.58402,6.25,2.8,30.496901,21.43,14.09,23.299999,2.22,2.65,82.209999,27.700001,22.6,4.18,5.16,14.09,6.61,3.39,9.77,2.37359,57.299999,80.260002,48.529999,8.86,1.32404,4.84,15.97,4.75,5.83,22.469999,2.41,16.969998999999998,3.7,4.42,13.1308,8.3,7.02,4.95,10.7898,5.12,11.9478,11.27,3.25,29.59,30.302999,7.81765,24.120001,28.3232,19.360001
2016-09-07,4.43,18.1,15.11,5.66,9.61,5.1671,16.07,5.45,27.379999,22.0,9.14542,1.66,50.52,1.43,10.66,20.5,5.99166,10.94,0.541176,8.64,12.01,12.4,72.559998,9.88,9.33,5.53,29.24,138.619995,10.13,102.940002,33.439999,13.61,1.10034,74.58000200000001,4.84906,9.37,2.55,10.1151,35.970001,4.99,9.49,7.34,3.1629400000000003,5.01,5.08889,5.55328,6.18,2.81,30.813,21.15,13.93,23.16,2.18,2.57,82.940002,27.799999,23.32,4.52,5.19,13.98,6.52,3.39,9.78,2.42325,57.130001,80.480003,48.16,8.84,1.47606,4.67,15.8,4.66,5.85,22.41,2.4,16.860001,3.72,4.2,13.1411,8.48,7.06,4.98,10.8388,5.14,11.8986,11.27,3.16,30.07,30.6304,7.84587,24.120001,28.086399,19.6
2016-09-08,4.38,17.92,14.95,5.75,9.46,5.1281,15.71,5.36,27.08,22.02,9.06572,1.63,49.169998,1.39,10.58,20.26,5.9637,10.86,0.526417,8.55,12.01,12.25,72.059998,9.75,9.25,5.55,29.700001,138.0,10.05,103.720001,33.0,13.49,1.10525,72.41999799999999,4.811319999999999,9.57,2.48,10.2488,36.52,4.89,9.36,7.38,3.21283,5.03,5.00248,5.450819999999999,6.05,2.75,30.2302,21.0,14.14,22.809999,2.24,2.53,81.389999,27.67,22.860001,4.39,5.13,13.94,6.51,3.33,9.65,2.43318,55.970001,80.269997,48.02,8.78,1.38779,4.73,15.62,4.75,5.81,21.75,2.38,16.66,3.7,4.08,13.069,8.61,7.04,4.95,10.8682,5.11,11.9379,11.02,3.17,30.030001,30.680201,7.8835,23.27,27.6423,19.34
2016-09-09,4.39,17.459999,14.87,5.59,9.52,5.11835,15.65,5.38,26.76,22.16,8.995989999999999,1.63,48.09,1.395,10.41,20.780001,5.89847,10.78,0.546096,8.2,11.9,12.04,70.870003,9.83,9.18,5.38,28.93,135.809998,10.01,101.389999,32.68,13.49,1.09051,72.300003,4.74528,9.36,2.46,10.2775,37.07,4.95,9.26,7.29,3.19287,4.98,5.00248,5.46106,6.09,2.73,29.726299,21.1,13.87,22.43,2.18,2.51,80.360001,27.299999,22.139999,4.32,5.41,14.23,6.76,3.31,9.62,2.42325,56.68,77.339996,48.599998,8.71,1.33385,4.59,15.45,4.62,5.75,21.110001,2.4,16.75,3.59,4.0,12.966,8.57,6.85,4.91,10.6332,5.06,11.6923,10.99,3.16,29.540001,30.3528,7.87409,22.85,27.9482,19.299999
2016-09-12,4.32,16.950001,14.43,5.34,9.05,4.93312,15.39,5.27,26.190001,21.5,8.78678,1.575,47.630001,1.335,10.14,19.940001,5.777340000000001,10.66,0.5362560000000001,8.11,11.59,11.87,70.220001,9.71,8.92,5.19,28.190001,132.28999299999998,10.01,100.059998,32.59,13.22,1.05122,69.720001,4.65094,8.96,2.39,9.89544,36.77,4.7,9.21,7.0,3.18289,4.83,4.84885,5.36885,6.0,2.67,28.501301,20.77,13.56,21.809999,2.14,2.48,77.400002,26.6,21.059999,4.09,5.18,13.95,6.58,3.26,9.68,2.33386,55.810001,75.839996,47.41,8.62,1.30443,4.46,15.15,4.53,5.73,20.629999,2.33,16.639999,3.5,3.79,12.7703,8.04,6.42,4.85,10.4178,4.99,11.4172,10.79,3.06,29.030001,30.246099,7.394310000000001,22.32,27.208099,18.65
2016-09-13,4.3,16.74,14.65,5.32,9.08,4.94287,15.25,5.24,25.85,21.83,8.78678,1.57,47.990002,1.34,10.04,20.0,5.81461,10.52,0.555936,8.14,11.58,11.89,69.5,9.84,9.03,5.23,27.67,135.869995,9.97,99.940002,32.619999,13.18,1.06104,72.0,4.66981,8.94,2.42,9.83813,37.380001,4.74,9.52,7.02,3.20285,4.83,4.83925,5.38934,6.03,2.69,28.501301,20.82,13.5,22.040001,2.16,2.52,77.75,26.25,21.530001,4.11,5.08,14.11,6.45,3.29,9.61,2.314,55.959999,76.360001,47.459999,8.7,1.38289,4.45,15.07,4.47,5.74,20.82,2.31,16.51,3.48,3.72,12.8012,7.88,6.54,4.85,10.5646,4.94,11.3386,10.8,3.05,28.700001,29.989901,7.206160000000001,22.42,27.208099,18.74
2016-09-14,4.36,16.639999,14.91,5.22,9.06,4.923369999999999,15.18,5.31,26.01,22.07,8.717039999999999,1.55,48.18,1.325,10.17,19.799999,5.81461,10.86,0.5362560000000001,7.99,11.74,11.78,70.160004,9.77,9.18,5.21,27.51,135.259995,10.04,100.699997,32.48,13.16,1.06104,71.010002,4.70755,8.76,2.35,9.75216,36.369999,4.66,9.63,6.98,3.20285,4.8,4.89686,5.4303300000000005,6.06,2.67,28.501301,20.9,13.24,22.0,2.17,2.56,78.279999,26.4,21.42,4.1,4.97,14.14,6.39,3.3,9.64,2.314,55.060001,77.300003,46.830002,8.67,1.37798,4.55,15.17,4.51,5.71,20.709999,2.31,16.49,3.5,3.51,12.8733,7.94,6.5,4.8,10.5842,5.07,11.5744,10.99,3.06,29.120001,30.345699,7.027419999999999,22.5,27.0107,18.65
2016-09-15,4.35,16.790001,14.92,5.29,8.76,4.83562,15.19,5.32,26.07,22.0,8.34843,1.55,47.299999,1.32,10.18,20.07,5.91711,10.78,0.5362560000000001,7.8,11.64,11.84,71.5,9.79,9.49,5.19,27.549999,133.850006,10.03,101.040001,32.259998,13.22,1.04139,70.760002,4.537730000000001,8.75,2.38,9.81903,34.880001,4.7,9.59,6.99,3.15296,4.79,4.91606,5.40984,6.07,2.72,28.501301,20.799999,13.32,21.940001,2.18,2.52,78.68,26.780001,21.209999,4.15,4.9,14.15,6.34,3.25,9.53,2.26435,55.790001,76.150002,47.07,8.65,1.45644,4.55,15.04,4.54,5.76,20.66,2.3,16.200001,3.5,3.41,12.7394,7.99,6.45,4.88,10.4569,5.02,11.4565,10.94,3.03,29.299999,30.5023,6.989789999999999,22.49,26.724501,18.77
2016-09-16,4.36,17.18,15.31,5.3,9.14,4.82587,15.3,5.36,26.360001,22.049999,8.46798,1.605,48.450001,1.32,10.23,20.09,5.93575,10.79,0.565775,7.53,11.75,12.03,72.239998,9.85,9.68,5.23,27.75,136.720001,10.18,102.900002,32.470001,13.57,1.06104,72.690002,4.57547,8.8,2.34,9.82858,35.380001,4.76,9.69,7.05,3.2228,4.8,4.99288,5.47131,6.11,2.76,30.0,20.82,13.46,22.440001,2.18,2.53,81.389999,27.059999,21.120001,4.16,4.93,14.6,6.43,3.21,9.56,2.26435,56.279999,77.940002,46.599998,8.64,1.36327,4.59,15.52,4.52,5.91,20.91,2.38,16.15,3.55,3.48,12.863,8.18,6.6,4.98,10.6234,5.1,11.6333,10.96,3.11,29.59,30.6446,6.68875,22.52,27.069901,19.33
2016-09-19,4.365,17.17,15.3,5.44,9.28,4.86487,15.22,5.37,26.67,21.879999,8.47794,1.62,47.779999,1.32,10.31,20.139999,5.87984,10.86,0.553476,7.66,11.73,11.87,72.209999,9.81,9.605,5.24,27.559999,136.529999,10.015,102.019997,32.279999,13.48,1.03893,72.559998,4.5283,8.9,2.38,9.83813,34.860001000000004,4.885,9.72,7.12,3.1779,4.8,4.90646,5.46619,6.025,2.745,29.33,20.700001,13.39,22.055,2.165,2.53,81.230003,27.08,21.639999,4.28,4.9,14.61,6.33,3.2,9.63,2.26931,55.720001,78.089996,46.529999,8.545,1.38779,4.59,15.35,4.545,5.915,20.84,2.38,16.16,3.53,3.59,12.76,8.19,6.615,4.93,10.5451,5.085,11.6235,10.975,3.075,29.57,30.4809,6.69345,22.530001,26.773899,19.32
2016-09-20,4.43,17.17,15.55,5.36,9.38,4.82587,15.14,5.33,26.790001,21.98,8.56761,1.635,47.790001,1.335,10.29,20.610001,5.91711,10.94,0.5362560000000001,7.48,11.91,12.04,72.620003,9.77,9.72,5.23,27.75,139.899994,10.03,102.449997,32.68,13.47,1.0463,71.620003,4.61321,8.91,2.41,9.9623,35.669998,4.96,9.67,7.11,3.17291,4.85,4.90646,5.47131,5.93,2.71,29.059999,20.549999,13.49,22.049999,2.19,2.51,81.129997,27.120001,21.290001,4.22,4.75,14.76,6.28,3.15,9.58,2.29414,55.740002,78.599998,47.25,8.41,1.32894,4.54,15.29,4.54,5.89,21.1,2.4,15.93,3.6,3.53,12.6674,8.34,6.61,4.95,10.5059,5.01,9.11803,10.85,3.1,29.74,30.7229,6.745189999999999,22.780001,26.438299,19.4
2016-09-21,4.57,17.35,15.68,5.65,9.36,4.757630000000001,15.27,5.32,27.24,22.26,8.61742,1.62,47.880001,1.38,10.42,20.719999,6.00097,11.01,0.546096,7.38,11.87,11.64,72.889999,10.03,9.84,5.38,28.59,138.100006,10.2,102.849998,33.25,13.53,1.06595,72.029999,4.70755,8.97,2.4,9.97185,35.349998,4.89,9.49,7.12,3.1629400000000003,4.86,4.94487,5.57377,5.84,2.73,29.690001,20.629999,13.62,22.1,2.19,2.51,82.029999,27.48,21.379999,4.25,4.87,14.9,6.29,3.17,9.58,2.26435,55.009998,78.410004,47.650002,8.42,1.33385,4.57,15.26,4.55,5.88,21.360001,2.39,15.72,3.54,3.59,12.7806,8.24,6.85,4.95,10.6234,5.05,8.47937,10.85,3.1,29.940001,31.270901,6.848669999999999,22.76,26.4284,19.299999
2016-09-22,4.53,17.16,15.59,5.79,9.26,4.83562,15.14,5.3,27.23,22.530001,8.587530000000001,1.62,47.889999,1.4,10.43,21.280001,5.99166,11.1,0.575615,7.71,11.83,12.0,72.879997,9.96,9.96,5.38,29.48,138.410004,10.14,103.970001,33.200001,13.27,1.08069,72.220001,4.82075,8.86,2.54,9.73306,35.540001000000004,5.16,9.5,7.08,3.21283,4.89,4.983280000000001,5.59426,6.06,2.78,28.879999,20.620001,13.71,22.42,2.18,2.54,80.650002,27.52,22.85,4.53,5.05,15.1,6.36,3.18,9.64,2.27428,55.25,79.129997,49.200001,8.39,1.46135,4.62,15.53,4.54,5.95,21.629999,2.38,15.72,3.44,3.69,12.8836,8.5,6.93,4.98,10.7507,5.09,8.76431,10.86,3.07,29.940001,31.306499,7.206160000000001,22.75,26.990999,19.16
2016-09-23,4.57,17.5,15.63,5.9,9.25,4.855119999999999,15.1,5.34,27.59,22.99,8.68715,1.645,48.43,1.42,10.62,21.530001,6.0568800000000005,11.14,0.595294,7.75,12.12,12.02,73.400002,10.07,10.06,5.06,28.860001,139.990005,10.31,105.660004,33.799999,13.23,1.10034,71.739998,4.84906,8.95,2.49,9.59934,36.41,4.96,9.39,7.2,3.30262,5.0,4.983280000000001,5.65574,6.48,2.82,29.309999,20.530001,13.84,22.5,2.2,2.53,82.120003,28.0,22.41,4.48,5.2,15.07,6.37,3.23,9.65,2.35373,55.610001,80.150002,50.07,8.43,1.3976,4.74,15.71,4.66,6.03,22.139999,2.37,15.7,3.43,3.63,13.0278,8.42,7.02,4.95,10.878,5.19,8.98047,10.96,3.13,30.32,31.3421,7.46957,23.35,26.961399,19.1
2016-09-26,4.54,17.66,15.93,5.87,9.22,4.80638,15.15,5.32,27.6,22.59,8.65727,1.635,48.34,1.41,10.53,21.549999,6.07552,11.33,0.590374,7.92,12.02,12.01,73.400002,10.05,10.14,5.11,29.0,139.070007,10.45,106.099998,33.93,13.28,1.07086,71.489998,4.86792,9.1,2.49,9.52293,36.799999,4.95,9.3,7.29,3.3126,5.07,4.973669999999999,5.59426,6.48,2.81,29.200001,20.459999,13.76,22.139999,2.24,2.51,81.690002,28.040001,22.51,4.64,5.18,14.78,6.48,3.24,9.55,2.3040700000000003,57.099998,79.040001,50.380001,8.38,1.42212,4.8,15.82,4.72,6.02,21.809999,2.36,15.75,3.38,3.56,12.863,8.46,6.98,4.98,10.8682,5.19,8.77414,10.96,3.18,30.35,31.1215,7.3849,22.85,26.773899,18.889999
2016-09-27,4.57,17.68,15.96,5.68,9.21,4.78688,14.99,5.27,27.450001,22.74,8.66723,1.64,47.759998,1.39,10.53,21.5,6.12211,11.29,0.600214,7.63,11.95,11.83,72.699997,10.07,9.91,5.09,28.93,140.71000700000002,10.31,108.099998,33.75,13.07,1.06595,70.209999,4.9528300000000005,9.15,2.53,9.59934,36.119999,4.88,9.24,7.31,3.2726900000000003,5.07,4.99288,5.57377,6.28,2.75,29.02,20.370001,13.6,21.940001,2.23,2.41,82.66999799999999,27.98,22.98,4.61,5.18,14.7,6.53,3.17,9.37,2.27428,56.299999,80.08000200000001,50.009998,8.36,1.4270200000000002,4.79,15.53,4.72,6.0,22.040001,2.32,15.77,3.34,3.52,12.6674,8.31,6.92,4.95,10.9759,5.11,8.577630000000001,10.97,3.18,29.959999,31.292299,7.31905,22.52,26.349501,18.57
2016-09-28,4.59,18.700001,16.0,5.81,9.24,4.855119999999999,15.06,5.23,27.629999,22.870001,8.61742,1.64,47.779999,1.435,10.52,21.389999,6.23393,11.28,0.590374,7.96,11.99,11.88,72.93,10.07,9.93,5.21,28.6,141.850006,10.31,108.870003,33.650002,13.06,1.10034,71.190002,5.0566,9.19,2.53,9.70441,36.110001,4.92,9.33,7.28,3.33256,5.11,4.983280000000001,5.55328,6.28,2.76,29.200001,20.280001,13.68,21.74,2.23,2.39,82.58000200000001,28.01,22.35,4.67,4.99,14.73,6.54,3.14,9.25,2.26435,56.759998,80.239998,50.0,8.42,1.3976,4.76,15.63,4.71,6.02,22.1,2.34,15.9,3.39,3.41,12.5644,8.17,6.93,5.05,11.0444,5.1,8.51867,10.91,3.19,29.92,31.52,7.394310000000001,22.950001,26.1719,18.58
2016-09-29,4.67,18.99,15.93,6.22,9.25,4.89412,15.23,5.28,27.82,23.25,8.52776,1.645,48.599998,1.46,10.53,22.4,6.32711,11.38,0.649411,8.0,12.0,12.03,73.5,10.15,10.18,5.17,28.98,141.350006,10.4,107.779999,34.110001000000004,13.07,1.11999,70.849998,5.188680000000001,9.23,2.58,9.74261,35.950001,5.09,9.5,7.3,3.38245,5.06,5.02168,5.6352400000000005,6.39,2.86,29.549999,20.440001,13.93,21.860001,2.24,2.4,83.279999,28.139999,22.4,4.74,5.36,15.29,7.0,3.13,9.33,2.3040700000000003,57.009998,80.0,51.849998,8.43,1.4270200000000002,4.74,15.8,4.7,6.05,22.280001,2.33,15.99,3.37,3.67,12.7188,8.63,7.0,5.06,11.2011,5.15,8.5285,11.04,3.15,29.92,31.420401,7.94935,23.33,28.0765,18.65
2016-09-30,4.7,19.049999,15.81,5.96,9.21,4.86487,15.15,5.28,27.629999,22.98,8.487910000000001,1.64,48.16,1.46,10.77,22.379999,6.28984,11.37,0.644492,7.75,11.98,11.95,72.400002,10.25,10.17,5.11,28.74,140.990005,10.32,107.0,34.25,13.11,1.10034,70.32,5.08491,9.15,2.51,9.74261,36.380001,4.95,9.57,7.28,3.42236,5.06,4.99288,5.604509999999999,6.27,2.82,28.969999,20.32,14.04,21.68,2.24,2.48,81.940002,27.870001,22.190001,4.66,5.42,15.2,7.09,3.12,9.29,2.314,56.450001,79.120003,51.610001,8.48,1.41231,4.7,15.56,4.76,6.02,22.01,2.31,16.120001000000002,3.44,3.61,12.4717,8.58,6.97,4.98,11.1325,5.18,8.46955,11.04,3.17,29.51,31.3848,7.836460000000001,23.27,28.244301,18.5
2016-10-03,4.71,19.120001,16.040001,6.06,9.26,4.89412,15.1,5.33,27.940001,22.940001,8.54768,1.64,48.529999,1.455,10.88,22.75,6.3178,11.46,0.67893,7.93,12.03,12.05,73.5,10.25,10.31,5.19,28.709999,140.490005,10.35,106.57,34.82,13.2,1.10525,70.769997,5.17924,9.21,2.51,9.60889,36.549999,4.89,9.55,7.33,3.4323300000000003,5.1,5.0985,5.61475,6.46,2.84,29.940001,20.370001,14.23,21.76,2.24,2.46,82.279999,28.08,22.219999,4.63,5.52,15.57,7.15,3.14,9.34,2.3040700000000003,56.799999,78.620003,51.900002,8.48,1.39269,4.76,15.62,4.78,6.09,21.809999,2.33,16.07,3.43,3.7,12.5129,8.84,6.9,5.02,10.9857,5.2,8.361469999999999,11.23,3.19,30.030001,31.555599,7.93995,23.370001,28.4811,18.5
2016-10-04,4.72,18.98,16.280001000000002,6.17,9.27,4.757630000000001,15.31,5.32,28.1,23.139999,8.40821,1.635,49.110001,1.445,10.9,22.9,6.28052,11.48,0.6936899999999999,8.05,12.11,12.16,73.300003,10.26,10.36,5.11,28.0,141.919998,10.47,106.940002,35.02,13.1,1.12981,70.16999799999999,5.23585,9.15,2.53,9.43696,36.490002,4.9,9.69,7.27,3.36249,5.07,5.01208,5.61475,6.34,2.84,29.82,20.389999,14.16,22.07,2.21,2.43,82.660004,28.129999,22.43,4.49,5.53,15.93,7.2,3.18,9.42,2.3040700000000003,56.5,78.760002,52.48,8.5,1.36327,4.68,15.6,4.74,6.09,22.0,2.29,16.0,3.43,3.8,12.6159,8.82,6.76,5.05,10.9171,5.2,8.135480000000001,11.25,3.15,30.0,31.712099,7.94935,23.27,28.678499,18.639999
